rank,name,skillId,source,installCount,detailPath,detailUrl
1,find-skills,find-skills,/vercel-labs/skills,2330828,vercel-labs/skills/find-skills,https://skills.sh/vercel-labs/skills/find-skills
2,frontend-design,frontend-design,/anthropics/skills,622229,anthropics/skills/frontend-design,https://skills.sh/anthropics/skills/frontend-design
3,vercel-react-best-practices,vercel-react-best-practices,/vercel-labs/agent-skills,523577,vercel-labs/agent-skills/vercel-react-best-practices,https://skills.sh/vercel-labs/agent-skills/vercel-react-best-practices
4,agent-browser,agent-browser,/vercel-labs/agent-browser,509707,vercel-labs/agent-browser/agent-browser,https://skills.sh/vercel-labs/agent-browser/agent-browser
5,grill-me,grill-me,/mattpocock/skills,449521,mattpocock/skills/grill-me,https://skills.sh/mattpocock/skills/grill-me
6,web-design-guidelines,web-design-guidelines,/vercel-labs/agent-skills,436114,vercel-labs/agent-skills/web-design-guidelines,https://skills.sh/vercel-labs/agent-skills/web-design-guidelines
7,microsoft-foundry,microsoft-foundry,/microsoft/azure-skills,430813,microsoft/azure-skills/microsoft-foundry,https://skills.sh/microsoft/azure-skills/microsoft-foundry
8,azure-ai,azure-ai,/microsoft/azure-skills,427878,microsoft/azure-skills/azure-ai,https://skills.sh/microsoft/azure-skills/azure-ai
9,azure-deploy,azure-deploy,/microsoft/azure-skills,427507,microsoft/azure-skills/azure-deploy,https://skills.sh/microsoft/azure-skills/azure-deploy
10,azure-diagnostics,azure-diagnostics,/microsoft/azure-skills,427393,microsoft/azure-skills/azure-diagnostics,https://skills.sh/microsoft/azure-skills/azure-diagnostics
11,azure-prepare,azure-prepare,/microsoft/azure-skills,427315,microsoft/azure-skills/azure-prepare,https://skills.sh/microsoft/azure-skills/azure-prepare
12,azure-storage,azure-storage,/microsoft/azure-skills,427015,microsoft/azure-skills/azure-storage,https://skills.sh/microsoft/azure-skills/azure-storage
13,azure-validate,azure-validate,/microsoft/azure-skills,426681,microsoft/azure-skills/azure-validate,https://skills.sh/microsoft/azure-skills/azure-validate
14,entra-app-registration,entra-app-registration,/microsoft/azure-skills,426557,microsoft/azure-skills/entra-app-registration,https://skills.sh/microsoft/azure-skills/entra-app-registration
15,appinsights-instrumentation,appinsights-instrumentation,/microsoft/azure-skills,426483,microsoft/azure-skills/appinsights-instrumentation,https://skills.sh/microsoft/azure-skills/appinsights-instrumentation
16,azure-compliance,azure-compliance,/microsoft/azure-skills,426417,microsoft/azure-skills/azure-compliance,https://skills.sh/microsoft/azure-skills/azure-compliance
17,azure-resource-lookup,azure-resource-lookup,/microsoft/azure-skills,426414,microsoft/azure-skills/azure-resource-lookup,https://skills.sh/microsoft/azure-skills/azure-resource-lookup
18,azure-rbac,azure-rbac,/microsoft/azure-skills,426408,microsoft/azure-skills/azure-rbac,https://skills.sh/microsoft/azure-skills/azure-rbac
19,azure-aigateway,azure-aigateway,/microsoft/azure-skills,426319,microsoft/azure-skills/azure-aigateway,https://skills.sh/microsoft/azure-skills/azure-aigateway
20,azure-kusto,azure-kusto,/microsoft/azure-skills,426265,microsoft/azure-skills/azure-kusto,https://skills.sh/microsoft/azure-skills/azure-kusto
21,azure-resource-visualizer,azure-resource-visualizer,/microsoft/azure-skills,426255,microsoft/azure-skills/azure-resource-visualizer,https://skills.sh/microsoft/azure-skills/azure-resource-visualizer
22,azure-messaging,azure-messaging,/microsoft/azure-skills,416015,microsoft/azure-skills/azure-messaging,https://skills.sh/microsoft/azure-skills/azure-messaging
23,remotion-best-practices,remotion-best-practices,/remotion-dev/skills,406772,remotion-dev/skills/remotion-best-practices,https://skills.sh/remotion-dev/skills/remotion-best-practices
24,azure-hosted-copilot-sdk,azure-hosted-copilot-sdk,/microsoft/azure-skills,399323,microsoft/azure-skills/azure-hosted-copilot-sdk,https://skills.sh/microsoft/azure-skills/azure-hosted-copilot-sdk
25,grill-with-docs,grill-with-docs,/mattpocock/skills,371208,mattpocock/skills/grill-with-docs,https://skills.sh/mattpocock/skills/grill-with-docs
26,azure-compute,azure-compute,/microsoft/azure-skills,370045,microsoft/azure-skills/azure-compute,https://skills.sh/microsoft/azure-skills/azure-compute
27,improve-codebase-architecture,improve-codebase-architecture,/mattpocock/skills,368991,mattpocock/skills/improve-codebase-architecture,https://skills.sh/mattpocock/skills/improve-codebase-architecture
28,azure-cloud-migrate,azure-cloud-migrate,/microsoft/azure-skills,360010,microsoft/azure-skills/azure-cloud-migrate,https://skills.sh/microsoft/azure-skills/azure-cloud-migrate
29,tdd,tdd,/mattpocock/skills,350638,mattpocock/skills/tdd,https://skills.sh/mattpocock/skills/tdd
30,lark-approval,lark-approval,/open.feishu.cn,346153,open.feishu.cn/lark-approval,https://skills.sh/open.feishu.cn/lark-approval
31,lark-doc,lark-doc,/open.feishu.cn,345953,open.feishu.cn/lark-doc,https://skills.sh/open.feishu.cn/lark-doc
32,lark-base,lark-base,/open.feishu.cn,345910,open.feishu.cn/lark-base,https://skills.sh/open.feishu.cn/lark-base
33,lark-calendar,lark-calendar,/open.feishu.cn,345810,open.feishu.cn/lark-calendar,https://skills.sh/open.feishu.cn/lark-calendar
34,lark-drive,lark-drive,/open.feishu.cn,345788,open.feishu.cn/lark-drive,https://skills.sh/open.feishu.cn/lark-drive
35,lark-contact,lark-contact,/open.feishu.cn,345767,open.feishu.cn/lark-contact,https://skills.sh/open.feishu.cn/lark-contact
36,lark-im,lark-im,/open.feishu.cn,345744,open.feishu.cn/lark-im,https://skills.sh/open.feishu.cn/lark-im
37,lark-shared,lark-shared,/open.feishu.cn,345741,open.feishu.cn/lark-shared,https://skills.sh/open.feishu.cn/lark-shared
38,lark-attendance,lark-attendance,/open.feishu.cn,345679,open.feishu.cn/lark-attendance,https://skills.sh/open.feishu.cn/lark-attendance
39,lark-event,lark-event,/open.feishu.cn,345616,open.feishu.cn/lark-event,https://skills.sh/open.feishu.cn/lark-event
40,lark-sheets,lark-sheets,/open.feishu.cn,345592,open.feishu.cn/lark-sheets,https://skills.sh/open.feishu.cn/lark-sheets
41,lark-mail,lark-mail,/open.feishu.cn,345564,open.feishu.cn/lark-mail,https://skills.sh/open.feishu.cn/lark-mail
42,lark-minutes,lark-minutes,/open.feishu.cn,345545,open.feishu.cn/lark-minutes,https://skills.sh/open.feishu.cn/lark-minutes
43,lark-openapi-explorer,lark-openapi-explorer,/open.feishu.cn,345523,open.feishu.cn/lark-openapi-explorer,https://skills.sh/open.feishu.cn/lark-openapi-explorer
44,lark-wiki,lark-wiki,/open.feishu.cn,345505,open.feishu.cn/lark-wiki,https://skills.sh/open.feishu.cn/lark-wiki
45,lark-task,lark-task,/open.feishu.cn,345498,open.feishu.cn/lark-task,https://skills.sh/open.feishu.cn/lark-task
46,lark-whiteboard,lark-whiteboard,/open.feishu.cn,345480,open.feishu.cn/lark-whiteboard,https://skills.sh/open.feishu.cn/lark-whiteboard
47,lark-skill-maker,lark-skill-maker,/open.feishu.cn,345433,open.feishu.cn/lark-skill-maker,https://skills.sh/open.feishu.cn/lark-skill-maker
48,lark-slides,lark-slides,/open.feishu.cn,345405,open.feishu.cn/lark-slides,https://skills.sh/open.feishu.cn/lark-slides
49,lark-vc,lark-vc,/open.feishu.cn,345373,open.feishu.cn/lark-vc,https://skills.sh/open.feishu.cn/lark-vc
50,lark-workflow-meeting-summary,lark-workflow-meeting-summary,/open.feishu.cn,345341,open.feishu.cn/lark-workflow-meeting-summary,https://skills.sh/open.feishu.cn/lark-workflow-meeting-summary
51,lark-workflow-standup-report,lark-workflow-standup-report,/open.feishu.cn,345306,open.feishu.cn/lark-workflow-standup-report,https://skills.sh/open.feishu.cn/lark-workflow-standup-report
52,video-edit,video-edit,/agentspace-so/runcomfy-agent-skills,344857,agentspace-so/runcomfy-agent-skills/video-edit,https://skills.sh/agentspace-so/runcomfy-agent-skills/video-edit
53,image-to-video,image-to-video,/agentspace-so/runcomfy-agent-skills,343817,agentspace-so/runcomfy-agent-skills/image-to-video,https://skills.sh/agentspace-so/runcomfy-agent-skills/image-to-video
54,nano-banana-2,nano-banana-2,/agentspace-so/runcomfy-agent-skills,343404,agentspace-so/runcomfy-agent-skills/nano-banana-2,https://skills.sh/agentspace-so/runcomfy-agent-skills/nano-banana-2
55,nano-banana-edit,nano-banana-edit,/agentspace-so/runcomfy-agent-skills,343383,agentspace-so/runcomfy-agent-skills/nano-banana-edit,https://skills.sh/agentspace-so/runcomfy-agent-skills/nano-banana-edit
56,image-edit,image-edit,/agentspace-so/runcomfy-agent-skills,343348,agentspace-so/runcomfy-agent-skills/image-edit,https://skills.sh/agentspace-so/runcomfy-agent-skills/image-edit
57,flux-kontext,flux-kontext,/agentspace-so/runcomfy-agent-skills,343171,agentspace-so/runcomfy-agent-skills/flux-kontext,https://skills.sh/agentspace-so/runcomfy-agent-skills/flux-kontext
58,gpt-image-edit,gpt-image-edit,/agentspace-so/runcomfy-agent-skills,342671,agentspace-so/runcomfy-agent-skills/gpt-image-edit,https://skills.sh/agentspace-so/runcomfy-agent-skills/gpt-image-edit
59,wan-2-7,wan-2-7,/agentspace-so/runcomfy-agent-skills,342526,agentspace-so/runcomfy-agent-skills/wan-2-7,https://skills.sh/agentspace-so/runcomfy-agent-skills/wan-2-7
60,flux-2-klein,flux-2-klein,/agentspace-so/runcomfy-agent-skills,342335,agentspace-so/runcomfy-agent-skills/flux-2-klein,https://skills.sh/agentspace-so/runcomfy-agent-skills/flux-2-klein
61,happyhorse-1-0,happyhorse-1-0,/agentspace-so/runcomfy-agent-skills,342278,agentspace-so/runcomfy-agent-skills/happyhorse-1-0,https://skills.sh/agentspace-so/runcomfy-agent-skills/happyhorse-1-0
62,seedance-v2,seedance-v2,/agentspace-so/runcomfy-agent-skills,342257,agentspace-so/runcomfy-agent-skills/seedance-v2,https://skills.sh/agentspace-so/runcomfy-agent-skills/seedance-v2
63,agentspace,agentspace,/agentspace-so/skills,329367,agentspace-so/skills/agentspace,https://skills.sh/agentspace-so/skills/agentspace
64,to-prd,to-prd,/mattpocock/skills,328957,mattpocock/skills/to-prd,https://skills.sh/mattpocock/skills/to-prd
65,lark-okr,lark-okr,/open.feishu.cn,326394,open.feishu.cn/lark-okr,https://skills.sh/open.feishu.cn/lark-okr
66,remotion-render,remotion-render,/halt-catch-fire/skills,320577,halt-catch-fire/skills/remotion-render,https://skills.sh/halt-catch-fire/skills/remotion-render
67,ai-video-generation,ai-video-generation,/halt-catch-fire/skills,320330,halt-catch-fire/skills/ai-video-generation,https://skills.sh/halt-catch-fire/skills/ai-video-generation
68,ai-avatar-video,ai-avatar-video,/halt-catch-fire/skills,320288,halt-catch-fire/skills/ai-avatar-video,https://skills.sh/halt-catch-fire/skills/ai-avatar-video
69,ai-image-generation,ai-image-generation,/halt-catch-fire/skills,320274,halt-catch-fire/skills/ai-image-generation,https://skills.sh/halt-catch-fire/skills/ai-image-generation
70,twitter-automation,twitter-automation,/halt-catch-fire/skills,320265,halt-catch-fire/skills/twitter-automation,https://skills.sh/halt-catch-fire/skills/twitter-automation
71,kling-3-0,kling-3-0,/agentspace-so/runcomfy-agent-skills,319299,agentspace-so/runcomfy-agent-skills/kling-3-0,https://skills.sh/agentspace-so/runcomfy-agent-skills/kling-3-0
72,to-issues,to-issues,/mattpocock/skills,315930,mattpocock/skills/to-issues,https://skills.sh/mattpocock/skills/to-issues
73,caveman,caveman,/juliusbrussee/caveman,312983,juliusbrussee/caveman/caveman,https://skills.sh/juliusbrussee/caveman/caveman
74,lark-markdown,lark-markdown,/open.feishu.cn,311222,open.feishu.cn/lark-markdown,https://skills.sh/open.feishu.cn/lark-markdown
75,sleek-design-mobile-apps,sleek-design-mobile-apps,/sleekdotdesign/agent-skills,310797,sleekdotdesign/agent-skills/sleek-design-mobile-apps,https://skills.sh/sleekdotdesign/agent-skills/sleek-design-mobile-apps
76,lark-doc,lark-doc,/larksuite/cli,309486,larksuite/cli/lark-doc,https://skills.sh/larksuite/cli/lark-doc
77,setup-matt-pocock-skills,setup-matt-pocock-skills,/mattpocock/skills,308673,mattpocock/skills/setup-matt-pocock-skills,https://skills.sh/mattpocock/skills/setup-matt-pocock-skills
78,lark-base,lark-base,/larksuite/cli,308357,larksuite/cli/lark-base,https://skills.sh/larksuite/cli/lark-base
79,lark-im,lark-im,/larksuite/cli,308035,larksuite/cli/lark-im,https://skills.sh/larksuite/cli/lark-im
80,codex-pet,codex-pet,/agentspace-so/runcomfy-agent-skills,307816,agentspace-so/runcomfy-agent-skills/codex-pet,https://skills.sh/agentspace-so/runcomfy-agent-skills/codex-pet
81,lark-drive,lark-drive,/larksuite/cli,307678,larksuite/cli/lark-drive,https://skills.sh/larksuite/cli/lark-drive
82,lark-shared,lark-shared,/larksuite/cli,307564,larksuite/cli/lark-shared,https://skills.sh/larksuite/cli/lark-shared
83,lark-wiki,lark-wiki,/larksuite/cli,306641,larksuite/cli/lark-wiki,https://skills.sh/larksuite/cli/lark-wiki
84,lark-calendar,lark-calendar,/larksuite/cli,306604,larksuite/cli/lark-calendar,https://skills.sh/larksuite/cli/lark-calendar
85,lark-whiteboard,lark-whiteboard,/larksuite/cli,306578,larksuite/cli/lark-whiteboard,https://skills.sh/larksuite/cli/lark-whiteboard
86,lark-sheets,lark-sheets,/larksuite/cli,306533,larksuite/cli/lark-sheets,https://skills.sh/larksuite/cli/lark-sheets
87,lark-task,lark-task,/larksuite/cli,306284,larksuite/cli/lark-task,https://skills.sh/larksuite/cli/lark-task
88,lark-mail,lark-mail,/larksuite/cli,306041,larksuite/cli/lark-mail,https://skills.sh/larksuite/cli/lark-mail
89,lark-vc,lark-vc,/larksuite/cli,305791,larksuite/cli/lark-vc,https://skills.sh/larksuite/cli/lark-vc
90,lark-minutes,lark-minutes,/larksuite/cli,305788,larksuite/cli/lark-minutes,https://skills.sh/larksuite/cli/lark-minutes
91,lark-event,lark-event,/larksuite/cli,305621,larksuite/cli/lark-event,https://skills.sh/larksuite/cli/lark-event
92,lark-contact,lark-contact,/larksuite/cli,305364,larksuite/cli/lark-contact,https://skills.sh/larksuite/cli/lark-contact
93,lark-workflow-meeting-summary,lark-workflow-meeting-summary,/larksuite/cli,305197,larksuite/cli/lark-workflow-meeting-summary,https://skills.sh/larksuite/cli/lark-workflow-meeting-summary
94,lark-workflow-standup-report,lark-workflow-standup-report,/larksuite/cli,304759,larksuite/cli/lark-workflow-standup-report,https://skills.sh/larksuite/cli/lark-workflow-standup-report
95,lark-openapi-explorer,lark-openapi-explorer,/larksuite/cli,304656,larksuite/cli/lark-openapi-explorer,https://skills.sh/larksuite/cli/lark-openapi-explorer
96,lark-skill-maker,lark-skill-maker,/larksuite/cli,304496,larksuite/cli/lark-skill-maker,https://skills.sh/larksuite/cli/lark-skill-maker
97,skill-creator,skill-creator,/anthropics/skills,299690,anthropics/skills/skill-creator,https://skills.sh/anthropics/skills/skill-creator
98,azure-quotas,azure-quotas,/microsoft/azure-skills,296600,microsoft/azure-skills/azure-quotas,https://skills.sh/microsoft/azure-skills/azure-quotas
99,lark-vc-agent,lark-vc-agent,/open.feishu.cn,290222,open.feishu.cn/lark-vc-agent,https://skills.sh/open.feishu.cn/lark-vc-agent
100,azure-upgrade,azure-upgrade,/microsoft/azure-skills,289094,microsoft/azure-skills/azure-upgrade,https://skills.sh/microsoft/azure-skills/azure-upgrade
101,ai-video-generation,ai-video-generation,/agentspace-so/runcomfy-agent-skills,288660,agentspace-so/runcomfy-agent-skills/ai-video-generation,https://skills.sh/agentspace-so/runcomfy-agent-skills/ai-video-generation
102,triage,triage,/mattpocock/skills,288401,mattpocock/skills/triage,https://skills.sh/mattpocock/skills/triage
103,ai-image-generation,ai-image-generation,/agentspace-so/runcomfy-agent-skills,287868,agentspace-so/runcomfy-agent-skills/ai-image-generation,https://skills.sh/agentspace-so/runcomfy-agent-skills/ai-image-generation
104,runcomfy-cli,runcomfy-cli,/agentspace-so/runcomfy-agent-skills,286448,agentspace-so/runcomfy-agent-skills/runcomfy-cli,https://skills.sh/agentspace-so/runcomfy-agent-skills/runcomfy-cli
105,ai-avatar-video,ai-avatar-video,/agentspace-so/runcomfy-agent-skills,285863,agentspace-so/runcomfy-agent-skills/ai-avatar-video,https://skills.sh/agentspace-so/runcomfy-agent-skills/ai-avatar-video
106,face-swap,face-swap,/agentspace-so/runcomfy-agent-skills,285852,agentspace-so/runcomfy-agent-skills/face-swap,https://skills.sh/agentspace-so/runcomfy-agent-skills/face-swap
107,video-inpainting,video-inpainting,/agentspace-so/runcomfy-agent-skills,284344,agentspace-so/runcomfy-agent-skills/video-inpainting,https://skills.sh/agentspace-so/runcomfy-agent-skills/video-inpainting
108,image-inpainting,image-inpainting,/agentspace-so/runcomfy-agent-skills,283980,agentspace-so/runcomfy-agent-skills/image-inpainting,https://skills.sh/agentspace-so/runcomfy-agent-skills/image-inpainting
109,controlnet-pose,controlnet-pose,/agentspace-so/runcomfy-agent-skills,283771,agentspace-so/runcomfy-agent-skills/controlnet-pose,https://skills.sh/agentspace-so/runcomfy-agent-skills/controlnet-pose
110,lipsync,lipsync,/agentspace-so/runcomfy-agent-skills,283606,agentspace-so/runcomfy-agent-skills/lipsync,https://skills.sh/agentspace-so/runcomfy-agent-skills/lipsync
111,video-extend,video-extend,/agentspace-so/runcomfy-agent-skills,283285,agentspace-so/runcomfy-agent-skills/video-extend,https://skills.sh/agentspace-so/runcomfy-agent-skills/video-extend
112,elevenlabs-music-generation,elevenlabs-music-generation,/agentspace-so/runcomfy-agent-skills,282927,agentspace-so/runcomfy-agent-skills/elevenlabs-music-generation,https://skills.sh/agentspace-so/runcomfy-agent-skills/elevenlabs-music-generation
113,image-outpainting,image-outpainting,/agentspace-so/runcomfy-agent-skills,282910,agentspace-so/runcomfy-agent-skills/image-outpainting,https://skills.sh/agentspace-so/runcomfy-agent-skills/image-outpainting
114,video-outpainting,video-outpainting,/agentspace-so/runcomfy-agent-skills,282805,agentspace-so/runcomfy-agent-skills/video-outpainting,https://skills.sh/agentspace-so/runcomfy-agent-skills/video-outpainting
115,relight,relight,/agentspace-so/runcomfy-agent-skills,282781,agentspace-so/runcomfy-agent-skills/relight,https://skills.sh/agentspace-so/runcomfy-agent-skills/relight
116,lark-approval,lark-approval,/larksuite/cli,279108,larksuite/cli/lark-approval,https://skills.sh/larksuite/cli/lark-approval
117,ai-music,ai-music,/agentspace-so/runcomfy-agent-skills,274856,agentspace-so/runcomfy-agent-skills/ai-music,https://skills.sh/agentspace-so/runcomfy-agent-skills/ai-music
118,ace-step,ace-step,/agentspace-so/runcomfy-agent-skills,274680,agentspace-so/runcomfy-agent-skills/ace-step,https://skills.sh/agentspace-so/runcomfy-agent-skills/ace-step
119,handoff,handoff,/mattpocock/skills,271685,mattpocock/skills/handoff,https://skills.sh/mattpocock/skills/handoff
120,github-actions-docs,github-actions-docs,/xixu-me/skills,267904,xixu-me/skills/github-actions-docs,https://skills.sh/xixu-me/skills/github-actions-docs
121,supabase-postgres-best-practices,supabase-postgres-best-practices,/supabase/agent-skills,266094,supabase/agent-skills/supabase-postgres-best-practices,https://skills.sh/supabase/agent-skills/supabase-postgres-best-practices
122,prototype,prototype,/mattpocock/skills,264567,mattpocock/skills/prototype,https://skills.sh/mattpocock/skills/prototype
123,azure-enterprise-infra-planner,azure-enterprise-infra-planner,/microsoft/azure-skills,263153,microsoft/azure-skills/azure-enterprise-infra-planner,https://skills.sh/microsoft/azure-skills/azure-enterprise-infra-planner
124,openclaw-secure-linux-cloud,openclaw-secure-linux-cloud,/xixu-me/skills,262988,xixu-me/skills/openclaw-secure-linux-cloud,https://skills.sh/xixu-me/skills/openclaw-secure-linux-cloud
125,secure-linux-web-hosting,secure-linux-web-hosting,/xixu-me/skills,262806,xixu-me/skills/secure-linux-web-hosting,https://skills.sh/xixu-me/skills/secure-linux-web-hosting
126,skills-cli,skills-cli,/xixu-me/skills,262586,xixu-me/skills/skills-cli,https://skills.sh/xixu-me/skills/skills-cli
127,running-claude-code-via-litellm-copilot,running-claude-code-via-litellm-copilot,/xixu-me/skills,262478,xixu-me/skills/running-claude-code-via-litellm-copilot,https://skills.sh/xixu-me/skills/running-claude-code-via-litellm-copilot
128,opensource-guide-coach,opensource-guide-coach,/xixu-me/skills,262366,xixu-me/skills/opensource-guide-coach,https://skills.sh/xixu-me/skills/opensource-guide-coach
129,readme-i18n,readme-i18n,/xixu-me/skills,262197,xixu-me/skills/readme-i18n,https://skills.sh/xixu-me/skills/readme-i18n
130,use-my-browser,use-my-browser,/xixu-me/skills,261194,xixu-me/skills/use-my-browser,https://skills.sh/xixu-me/skills/use-my-browser
131,xget,xget,/xixu-me/skills,259399,xixu-me/skills/xget,https://skills.sh/xixu-me/skills/xget
132,tzst,tzst,/xixu-me/skills,259341,xixu-me/skills/tzst,https://skills.sh/xixu-me/skills/tzst
133,xdrop,xdrop,/xixu-me/skills,259081,xixu-me/skills/xdrop,https://skills.sh/xixu-me/skills/xdrop
134,lark-slides,lark-slides,/larksuite/cli,258967,larksuite/cli/lark-slides,https://skills.sh/larksuite/cli/lark-slides
135,brainstorming,brainstorming,/obra/superpowers,258041,obra/superpowers/brainstorming,https://skills.sh/obra/superpowers/brainstorming
136,lark-attendance,lark-attendance,/larksuite/cli,257647,larksuite/cli/lark-attendance,https://skills.sh/larksuite/cli/lark-attendance
137,azure-kubernetes,azure-kubernetes,/microsoft/azure-skills,256031,microsoft/azure-skills/azure-kubernetes,https://skills.sh/microsoft/azure-skills/azure-kubernetes
138,lark-apps,lark-apps,/open.feishu.cn,255080,open.feishu.cn/lark-apps,https://skills.sh/open.feishu.cn/lark-apps
139,ui-ux-pro-max,ui-ux-pro-max,/nextlevelbuilder/ui-ux-pro-max-skill,248292,nextlevelbuilder/ui-ux-pro-max-skill/ui-ux-pro-max,https://skills.sh/nextlevelbuilder/ui-ux-pro-max-skill/ui-ux-pro-max
140,lark-okr,lark-okr,/larksuite/cli,243227,larksuite/cli/lark-okr,https://skills.sh/larksuite/cli/lark-okr
141,vercel-composition-patterns,vercel-composition-patterns,/vercel-labs/agent-skills,235486,vercel-labs/agent-skills/vercel-composition-patterns,https://skills.sh/vercel-labs/agent-skills/vercel-composition-patterns
142,ai-image-generation,ai-image-generation,/runcomfy-com/skills,235213,runcomfy-com/skills/ai-image-generation,https://skills.sh/runcomfy-com/skills/ai-image-generation
143,face-swap,face-swap,/runcomfy-com/skills,235041,runcomfy-com/skills/face-swap,https://skills.sh/runcomfy-com/skills/face-swap
144,gpt-image-2,gpt-image-2,/doany-ai/skills,234992,doany-ai/skills/gpt-image-2,https://skills.sh/doany-ai/skills/gpt-image-2
145,nano-banana-edit,nano-banana-edit,/doany-ai/skills,234947,doany-ai/skills/nano-banana-edit,https://skills.sh/doany-ai/skills/nano-banana-edit
146,image-outpainting,image-outpainting,/doany-ai/skills,234911,doany-ai/skills/image-outpainting,https://skills.sh/doany-ai/skills/image-outpainting
147,gpt-image-2,gpt-image-2,/runcomfy-com/skills,234904,runcomfy-com/skills/gpt-image-2,https://skills.sh/runcomfy-com/skills/gpt-image-2
148,ai-avatar-video,ai-avatar-video,/runcomfy-com/skills,234871,runcomfy-com/skills/ai-avatar-video,https://skills.sh/runcomfy-com/skills/ai-avatar-video
149,happyhorse-1-0,happyhorse-1-0,/doany-ai/skills,234865,doany-ai/skills/happyhorse-1-0,https://skills.sh/doany-ai/skills/happyhorse-1-0
150,flux-2-klein,flux-2-klein,/doany-ai/skills,234858,doany-ai/skills/flux-2-klein,https://skills.sh/doany-ai/skills/flux-2-klein
151,seedance-v2,seedance-v2,/doany-ai/skills,234857,doany-ai/skills/seedance-v2,https://skills.sh/doany-ai/skills/seedance-v2
152,seedance-v2,seedance-v2,/runcomfy-com/skills,234806,runcomfy-com/skills/seedance-v2,https://skills.sh/runcomfy-com/skills/seedance-v2
153,runcomfy-cli,runcomfy-cli,/doany-ai/skills,234801,doany-ai/skills/runcomfy-cli,https://skills.sh/doany-ai/skills/runcomfy-cli
154,flux-2-klein,flux-2-klein,/runcomfy-com/skills,234777,runcomfy-com/skills/flux-2-klein,https://skills.sh/runcomfy-com/skills/flux-2-klein
155,ai-video-generation,ai-video-generation,/runcomfy-com/skills,234773,runcomfy-com/skills/ai-video-generation,https://skills.sh/runcomfy-com/skills/ai-video-generation
156,image-to-video,image-to-video,/runcomfy-com/skills,234754,runcomfy-com/skills/image-to-video,https://skills.sh/runcomfy-com/skills/image-to-video
157,elevenlabs-music-generation,elevenlabs-music-generation,/runcomfy-com/skills,234746,runcomfy-com/skills/elevenlabs-music-generation,https://skills.sh/runcomfy-com/skills/elevenlabs-music-generation
158,face-swap,face-swap,/doany-ai/skills,234694,doany-ai/skills/face-swap,https://skills.sh/doany-ai/skills/face-swap
159,controlnet-pose,controlnet-pose,/runcomfy-com/skills,234693,runcomfy-com/skills/controlnet-pose,https://skills.sh/runcomfy-com/skills/controlnet-pose
160,relight,relight,/doany-ai/skills,234690,doany-ai/skills/relight,https://skills.sh/doany-ai/skills/relight
161,codex-pet,codex-pet,/runcomfy-com/skills,234687,runcomfy-com/skills/codex-pet,https://skills.sh/runcomfy-com/skills/codex-pet
162,controlnet-pose,controlnet-pose,/doany-ai/skills,234687,doany-ai/skills/controlnet-pose,https://skills.sh/doany-ai/skills/controlnet-pose
163,ai-image-generation,ai-image-generation,/doany-ai/skills,234681,doany-ai/skills/ai-image-generation,https://skills.sh/doany-ai/skills/ai-image-generation
164,video-outpainting,video-outpainting,/doany-ai/skills,234677,doany-ai/skills/video-outpainting,https://skills.sh/doany-ai/skills/video-outpainting
165,image-edit,image-edit,/runcomfy-com/skills,234647,runcomfy-com/skills/image-edit,https://skills.sh/runcomfy-com/skills/image-edit
166,video-extend,video-extend,/doany-ai/skills,234645,doany-ai/skills/video-extend,https://skills.sh/doany-ai/skills/video-extend
167,image-inpainting,image-inpainting,/doany-ai/skills,234613,doany-ai/skills/image-inpainting,https://skills.sh/doany-ai/skills/image-inpainting
168,image-inpainting,image-inpainting,/runcomfy-com/skills,234604,runcomfy-com/skills/image-inpainting,https://skills.sh/runcomfy-com/skills/image-inpainting
169,image-edit,image-edit,/doany-ai/skills,234591,doany-ai/skills/image-edit,https://skills.sh/doany-ai/skills/image-edit
170,image-to-video,image-to-video,/doany-ai/skills,234588,doany-ai/skills/image-to-video,https://skills.sh/doany-ai/skills/image-to-video
171,relight,relight,/runcomfy-com/skills,234583,runcomfy-com/skills/relight,https://skills.sh/runcomfy-com/skills/relight
172,video-edit,video-edit,/runcomfy-com/skills,234574,runcomfy-com/skills/video-edit,https://skills.sh/runcomfy-com/skills/video-edit
173,ace-step,ace-step,/doany-ai/skills,234554,doany-ai/skills/ace-step,https://skills.sh/doany-ai/skills/ace-step
174,video-inpainting,video-inpainting,/runcomfy-com/skills,234522,runcomfy-com/skills/video-inpainting,https://skills.sh/runcomfy-com/skills/video-inpainting
175,gpt-image-edit,gpt-image-edit,/doany-ai/skills,234518,doany-ai/skills/gpt-image-edit,https://skills.sh/doany-ai/skills/gpt-image-edit
176,nano-banana-2,nano-banana-2,/doany-ai/skills,234475,doany-ai/skills/nano-banana-2,https://skills.sh/doany-ai/skills/nano-banana-2
177,gpt-image-edit,gpt-image-edit,/runcomfy-com/skills,234414,runcomfy-com/skills/gpt-image-edit,https://skills.sh/runcomfy-com/skills/gpt-image-edit
178,video-outpainting,video-outpainting,/runcomfy-com/skills,234409,runcomfy-com/skills/video-outpainting,https://skills.sh/runcomfy-com/skills/video-outpainting
179,lipsync,lipsync,/doany-ai/skills,234400,doany-ai/skills/lipsync,https://skills.sh/doany-ai/skills/lipsync
180,elevenlabs-music-generation,elevenlabs-music-generation,/doany-ai/skills,234395,doany-ai/skills/elevenlabs-music-generation,https://skills.sh/doany-ai/skills/elevenlabs-music-generation
